name,X,Y,Z,Soil_ID,,,,,
542G,688061.749,1313650.704,605.504,2,,,,,
542G,688061.749,1313650.704,605.404,3,,,,,
542G,688061.749,1313650.704,450,3,,,,,
543G,688077.4082,1301658.977,880,1,,,,,
543G,688077.4082,1301658.977,866.284,3,,,,,
543G,688077.4082,1301658.977,742.84,2,,,,,
543G,688077.4082,1301658.977,742.74,3,,,,,
543G,688077.4082,1301658.977,450,3,,,,,
544G,688126.1416,1308412.511,781,1,,,,,
544G,688126.1416,1308412.511,774.904,3,,,,,
544G,688126.1416,1308412.511,607.264,2,,,,,
544G,688126.1416,1308412.511,607.164,3,,,,,
544G,688126.1416,1308412.511,450,3,,,,,
545G,688144.3086,1333393.72,667,1,,,,,
545G,688144.3086,1333393.72,654.808,3,,,,,
545G,688144.3086,1333393.72,554.224,2,,,,,
545G,688144.3086,1333393.72,554.124,3,,,,,
545G,688144.3086,1333393.72,450,3,,,,,
546G,688194.9039,1323153.902,719,1,,,,,
546G,688194.9039,1323153.902,688.52,3,,,,,
546G,688194.9039,1323153.902,514.784,2,,,,,
546G,688194.9039,1323153.902,514.684,3,,,,,
546G,688194.9039,1323153.902,450,3,,,,,
547G,688232.2926,1298006.076,824,1,,,,,
547G,688232.2926,1298006.076,802.664,3,,,,,
547G,688232.2926,1298006.076,799.616,2,,,,,
547G,688232.2926,1298006.076,799.516,3,,,,,
547G,688232.2926,1298006.076,450,3,,,,,
548G,688302.303,1326837.572,700,1,,,,,
548G,688302.303,1326837.572,675.616,3,,,,,
548G,688302.303,1326837.572,602.464,2,,,,,
548G,688302.303,1326837.572,602.364,3,,,,,
548G,688302.303,1326837.572,450,3,,,,,
549G,688358.8652,1329004.052,672,1,,,,,
549G,688358.8652,1329004.052,647.616,3,,,,,
549G,688358.8652,1329004.052,644.568,2,,,,,
549G,688358.8652,1329004.052,644.468,3,,,,,
549G,688358.8652,1329004.052,450,3,,,,,
550G,688359.0932,1316522.486,759,1,,,,,
550G,688359.0932,1316522.486,734.616,3,,,,,
550G,688359.0932,1316522.486,722.424,2,,,,,
550G,688359.0932,1316522.486,722.324,3,,,,,
550G,688359.0932,1316522.486,685.848,2,,,,,
550G,688359.0932,1316522.486,685.748,3,,,,,
550G,688359.0932,1316522.486,450,3,,,,,
551G,688396.6021,1311184.318,768,1,,,,,
551G,688396.6021,1311184.318,749.712,3,,,,,
551G,688396.6021,1311184.318,670.464,2,,,,,
551G,688396.6021,1311184.318,670.364,3,,,,,
551G,688396.6021,1311184.318,450,3,,,,,
552G,688444.0603,1324349.479,706,1,,,,,
552G,688444.0603,1324349.479,681.616,3,,,,,
552G,688444.0603,1324349.479,547.504,2,,,,,
552G,688444.0603,1324349.479,547.404,3,,,,,
552G,688444.0603,1324349.479,450,3,,,,,
553G,688444.5483,1307287.01,793,1,,,,,
553G,688444.5483,1307287.01,768.616,3,,,,,
553G,688444.5483,1307287.01,738.136,2,,,,,
553G,688444.5483,1307287.01,738.036,3,,,,,
553G,688444.5483,1307287.01,450,3,,,,,
554G,688449.3107,1312556.86,764,1,,,,,
554G,688449.3107,1312556.86,745.712,3,,,,,
554G,688449.3107,1312556.86,605.504,2,,,,,
554G,688449.3107,1312556.86,605.404,3,,,,,
554G,688449.3107,1312556.86,450,3,,,,,
555G,688466.3539,1302348.644,826,1,,,,,
555G,688466.3539,1302348.644,801.616,3,,,,,
555G,688466.3539,1302348.644,789.424,2,,,,,
555G,688466.3539,1302348.644,789.324,3,,,,,
555G,688466.3539,1302348.644,652.264,2,,,,,
555G,688466.3539,1302348.644,652.164,3,,,,,
555G,688466.3539,1302348.644,450,3,,,,,
556G,688491.5122,1298883.542,852,1,,,,,
556G,688491.5122,1298883.542,821.52,3,,,,,
556G,688491.5122,1298883.542,815.424,2,,,,,
556G,688491.5122,1298883.542,815.324,3,,,,,
556G,688491.5122,1298883.542,450,3,,,,,
557G,688501.5524,1336031.605,665,1,,,,,
557G,688501.5524,1336031.605,640.616,3,,,,,
557G,688501.5524,1336031.605,585.752,2,,,,,
557G,688501.5524,1336031.605,585.652,3,,,,,
557G,688501.5524,1336031.605,450,3,,,,,
558G,688512.9537,1297120.071,835,1,,,,,
558G,688512.9537,1297120.071,810.616,3,,,,,
558G,688512.9537,1297120.071,810.516,2,,,,,
558G,688512.9537,1297120.071,798.424,3,,,,,
558G,688512.9537,1297120.071,767.944,2,,,,,
558G,688512.9537,1297120.071,767.844,3,,,,,
558G,688512.9537,1297120.071,450,3,,,,,
559G,688550.4008,1337187.649,675,1,,,,,
559G,688550.4008,1337187.649,653.664,3,,,,,
559G,688550.4008,1337187.649,620.136,2,,,,,
559G,688550.4008,1337187.649,620.036,3,,,,,
559G,688550.4008,1337187.649,450,3,,,,,
560G,688626.8786,1321853.957,730,1,,,,,
560G,688626.8786,1321853.957,705.616,3,,,,,
560G,688626.8786,1321853.957,550.168,2,,,,,
560G,688626.8786,1321853.957,550.068,3,,,,,
560G,688626.8786,1321853.957,450,3,,,,,
561G,688644.3595,1324868.418,708,1,,,,,
561G,688644.3595,1324868.418,695.808,3,,,,,
561G,688644.3595,1324868.418,625.704,2,,,,,
561G,688644.3595,1324868.418,625.604,3,,,,,
561G,688644.3595,1324868.418,595.224,2,,,,,
561G,688644.3595,1324868.418,595.124,3,,,,,
561G,688644.3595,1324868.418,450,3,,,,,
562G,688647.0124,1297639.198,825,1,,,,,
562G,688647.0124,1297639.198,800.616,3,,,,,
562G,688647.0124,1297639.198,797.568,2,,,,,
562G,688647.0124,1297639.198,797.468,3,,,,,
562G,688647.0124,1297639.198,450,3,,,,,
563G,688667.2063,1330929.11,673,1,,,,,
563G,688667.2063,1330929.11,645.568,3,,,,,
563G,688667.2063,1330929.11,636.424,2,,,,,
563G,688667.2063,1330929.11,636.324,3,,,,,
563G,688667.2063,1330929.11,450,3,,,,,
564G,688682.4782,1305740.833,798,1,,,,,
564G,688682.4782,1305740.833,779.712,3,,,,,
564G,688682.4782,1305740.833,673.032,2,,,,,
564G,688682.4782,1305740.833,672.932,3,,,,,
564G,688682.4782,1305740.833,450,3,,,,,
565G,688687.9437,1329739.975,689,1,,,,,
565G,688687.9437,1329739.975,667.664,3,,,,,
565G,688687.9437,1329739.975,658.52,2,,,,,
565G,688687.9437,1329739.975,658.42,3,,,,,
565G,688687.9437,1329739.975,450,3,,,,,
566G,688700.3758,1320225.19,753,1,,,,,
566G,688700.3758,1320225.19,740.808,3,,,,,
566G,688700.3758,1320225.19,582.312,2,,,,,
566G,688700.3758,1320225.19,582.212,3,,,,,
566G,688700.3758,1320225.19,450,3,,,,,
567G,688715.6068,1298161.559,831,1,,,,,
567G,688715.6068,1298161.559,809.664,3,,,,,
567G,688715.6068,1298161.559,800.52,2,,,,,
567G,688715.6068,1298161.559,800.42,3,,,,,
567G,688715.6068,1298161.559,450,3,,,,,
568G,688743.6524,1303431.449,817,1,,,,,
568G,688743.6524,1303431.449,786.52,3,,,,,
568G,688743.6524,1303431.449,762.136,2,,,,,
568G,688743.6524,1303431.449,762.036,3,,,,,
568G,688743.6524,1303431.449,450,3,,,,,
569G,688753.4162,1326232.573,707,1,,,,,
569G,688753.4162,1326232.573,682.616,3,,,,,
569G,688753.4162,1326232.573,582.032,2,,,,,
569G,688753.4162,1326232.573,581.932,3,,,,,
569G,688753.4162,1326232.573,450,3,,,,,
570G,688780.164,1328189.098,681,1,,,,,
570G,688780.164,1328189.098,653.568,3,,,,,
570G,688780.164,1328189.098,644.424,2,,,,,
570G,688780.164,1328189.098,644.324,3,,,,,
570G,688780.164,1328189.098,613.944,2,,,,,
570G,688780.164,1328189.098,613.844,3,,,,,
570G,688780.164,1328189.098,450,3,,,,,
571G,688888.4486,1318419.922,780,1,,,,,
571G,688888.4486,1318419.922,767.808,3,,,,,
571G,688888.4486,1318419.922,676.368,2,,,,,
571G,688888.4486,1318419.922,676.268,3,,,,,
571G,688888.4486,1318419.922,621.504,2,,,,,
571G,688888.4486,1318419.922,621.404,3,,,,,
571G,688888.4486,1318419.922,450,3,,,,,
572G,688901.6859,1313484.233,756,1,,,,,
572G,688901.6859,1313484.233,743.808,3,,,,,
572G,688901.6859,1313484.233,627.984,2,,,,,
572G,688901.6859,1313484.233,627.884,3,,,,,
572G,688901.6859,1313484.233,585.312,2,,,,,
572G,688901.6859,1313484.233,585.212,3,,,,,
572G,688901.6859,1313484.233,450,3,,,,,
573G,688931.4362,1309613.631,791,1,,,,,
573G,688931.4362,1309613.631,772.712,3,,,,,
573G,688931.4362,1309613.631,675.176,2,,,,,
573G,688931.4362,1309613.631,675.076,3,,,,,
573G,688931.4362,1309613.631,450,3,,,,,
574G,688966.3538,1317234.091,785,1,,,,,
574G,688966.3538,1317234.091,757.568,3,,,,,
574G,688966.3538,1317234.091,742.328,2,,,,,
574G,688966.3538,1317234.091,742.228,3,,,,,
574G,688966.3538,1317234.091,450,3,,,,,
575G,688978.3751,1297793.751,843,1,,,,,
575G,688978.3751,1297793.751,821.664,3,,,,,
575G,688978.3751,1297793.751,818.616,2,,,,,
575G,688978.3751,1297793.751,818.516,3,,,,,
575G,688978.3751,1297793.751,450,3,,,,,
576G,689001.0153,1332175.002,692,1,,,,,
576G,689001.0153,1332175.002,664.568,3,,,,,
576G,689001.0153,1332175.002,563.984,2,,,,,
576G,689001.0153,1332175.002,563.884,3,,,,,
576G,689001.0153,1332175.002,450,3,,,,,
577G,689010.4918,1299617.841,871,1,,,,,
577G,689010.4918,1299617.841,846.616,3,,,,,
577G,689010.4918,1299617.841,840.52,2,,,,,
577G,689010.4918,1299617.841,840.42,3,,,,,
577G,689010.4918,1299617.841,450,3,,,,,
578G,689065.7676,1320555.522,744,1,,,,,
578G,689065.7676,1320555.522,719.616,3,,,,,
578G,689065.7676,1320555.522,701.328,2,,,,,
578G,689065.7676,1320555.522,701.228,3,,,,,
578G,689065.7676,1320555.522,450,3,,,,,
579G,689082.6561,1306550.167,794,1,,,,,
579G,689082.6561,1306550.167,775.712,3,,,,,
579G,689082.6561,1306550.167,751.328,2,,,,,
579G,689082.6561,1306550.167,751.228,3,,,,,
579G,689082.6561,1306550.167,684.272,2,,,,,
579G,689082.6561,1306550.167,684.172,3,,,,,
579G,689082.6561,1306550.167,450,3,,,,,
580G,689102.4202,1330382.182,679,1,,,,,
580G,689102.4202,1330382.182,651.568,3,,,,,
580G,689102.4202,1330382.182,581.464,2,,,,,
580G,689102.4202,1330382.182,581.364,3,,,,,
580G,689102.4202,1330382.182,450,3,,,,,
581G,689122.196,1336699.018,680,1,,,,,
581G,689122.196,1336699.018,661.712,3,,,,,
581G,689122.196,1336699.018,643.424,2,,,,,
581G,689122.196,1336699.018,643.324,3,,,,,
581G,689122.196,1336699.018,450,3,,,,,
582G,689136.9333,1296132.836,842,1,,,,,
582G,689136.9333,1296132.836,829.808,3,,,,,
582G,689136.9333,1296132.836,759.704,2,,,,,
582G,689136.9333,1296132.836,759.604,3,,,,,
582G,689136.9333,1296132.836,744.464,2,,,,,
582G,689136.9333,1296132.836,744.364,3,,,,,
582G,689136.9333,1296132.836,450,3,,,,,
583G,689146.8063,1325293.269,705,1,,,,,
583G,689146.8063,1325293.269,692.808,3,,,,,
583G,689146.8063,1325293.269,622.704,2,,,,,
583G,689146.8063,1325293.269,622.604,3,,,,,
583G,689146.8063,1325293.269,450,3,,,,,
584G,689172.3208,1298297.976,830,1,,,,,
584G,689172.3208,1298297.976,793.424,3,,,,,
584G,689172.3208,1298297.976,793.424,2,,,,,
584G,689172.3208,1298297.976,793.324,3,,,,,
584G,689172.3208,1298297.976,450,3,,,,,
585G,689179.7086,1316101.474,786,1,,,,,
585G,689179.7086,1316101.474,767.712,3,,,,,
585G,689179.7086,1316101.474,749.424,2,,,,,
585G,689179.7086,1316101.474,749.324,3,,,,,
585G,689179.7086,1316101.474,450,3,,,,,
586G,689187.7888,1314808.675,778,1,,,,,
586G,689187.7888,1314808.675,759.712,3,,,,,
586G,689187.7888,1314808.675,710.944,2,,,,,
586G,689187.7888,1314808.675,710.844,3,,,,,
586G,689187.7888,1314808.675,649.984,2,,,,,
586G,689187.7888,1314808.675,649.884,3,,,,,
586G,689187.7888,1314808.675,450,3,,,,,
587G,689210.765,1329013.41,703,1,,,,,
587G,689210.765,1329013.41,678.616,3,,,,,
587G,689210.765,1329013.41,675.568,2,,,,,
587G,689210.765,1329013.41,675.468,3,,,,,
587G,689210.765,1329013.41,450,3,,,,,
588G,689218.3378,1323656.429,721,1,,,,,
588G,689218.3378,1323656.429,705.76,3,,,,,
588G,689218.3378,1323656.429,565.552,2,,,,,
588G,689218.3378,1323656.429,565.452,3,,,,,
588G,689218.3378,1323656.429,450,3,,,,,
589G,689252.9688,1331637.953,682,1,,,,,
589G,689252.9688,1331637.953,651.52,3,,,,,
589G,689252.9688,1331637.953,599.704,2,,,,,
589G,689252.9688,1331637.953,599.604,3,,,,,
589G,689252.9688,1331637.953,450,3,,,,,
590G,689259.1612,1307829.342,797,1,,,,,
590G,689259.1612,1307829.342,772.616,3,,,,,
590G,689259.1612,1307829.342,760.424,2,,,,,
590G,689259.1612,1307829.342,760.324,3,,,,,
590G,689259.1612,1307829.342,684.224,2,,,,,
590G,689259.1612,1307829.342,684.124,3,,,,,
590G,689259.1612,1307829.342,450,3,,,,,
591G,689284.716,1327142.086,696,1,,,,,
591G,689284.716,1327142.086,683.808,3,,,,,
591G,689284.716,1327142.086,659.424,2,,,,,
591G,689284.716,1327142.086,659.324,3,,,,,
591G,689284.716,1327142.086,450,3,,,,,
592G,689302.7577,1290315.173,944,1,,,,,
592G,689302.7577,1290315.173,922.664,3,,,,,
592G,689302.7577,1290315.173,852.56,2,,,,,
592G,689302.7577,1290315.173,852.46,3,,,,,
592G,689302.7577,1290315.173,840.368,2,,,,,
592G,689302.7577,1290315.173,840.268,3,,,,,
592G,689302.7577,1290315.173,450,3,,,,,
593G,689328.7468,1305522.999,804,1,,,,,
593G,689328.7468,1305522.999,779.616,3,,,,,
593G,689328.7468,1305522.999,715.608,2,,,,,
593G,689328.7468,1305522.999,715.508,3,,,,,
593G,689328.7468,1305522.999,450,3,,,,,
594G,689361.5075,1334096.042,668,1,,,,,
594G,689361.5075,1334096.042,643.616,3,,,,,
594G,689361.5075,1334096.042,539.984,2,,,,,
594G,689361.5075,1334096.042,539.884,3,,,,,
594G,689361.5075,1334096.042,450,3,,,,,
595G,689361.6211,1293913.338,867,1,,,,,
595G,689361.6211,1293913.338,854.808,3,,,,,
595G,689361.6211,1293913.338,784.704,2,,,,,
595G,689361.6211,1293913.338,784.604,3,,,,,
595G,689361.6211,1293913.338,450,3,,,,,
596G,689377.1569,1306147.987,798,1,,,,,
596G,689377.1569,1306147.987,773.616,3,,,,,
596G,689377.1569,1306147.987,715.704,2,,,,,
596G,689377.1569,1306147.987,715.604,3,,,,,
596G,689377.1569,1306147.987,450,3,,,,,
597G,689381.0599,1319152.319,764,1,,,,,
597G,689381.0599,1319152.319,739.616,3,,,,,
597G,689381.0599,1319152.319,593.312,2,,,,,
597G,689381.0599,1319152.319,593.212,3,,,,,
597G,689381.0599,1319152.319,450,3,,,,,
598G,689393.2907,1320907.438,739,1,,,,,
598G,689393.2907,1320907.438,717.664,3,,,,,
598G,689393.2907,1320907.438,656.704,2,,,,,
598G,689393.2907,1320907.438,656.604,3,,,,,
598G,689393.2907,1320907.438,450,3,,,,,
599G,689456.6159,1320228.107,742,1,,,,,
599G,689456.6159,1320228.107,717.616,3,,,,,
599G,689456.6159,1320228.107,717.616,2,,,,,
599G,689456.6159,1320228.107,717.516,3,,,,,
599G,689456.6159,1320228.107,450,3,,,,,
600G,689462.4468,1335034.432,681,1,,,,,
600G,689462.4468,1335034.432,656.616,3,,,,,
600G,689462.4468,1335034.432,571.272,2,,,,,
600G,689462.4468,1335034.432,571.172,3,,,,,
600G,689462.4468,1335034.432,450,3,,,,,
601G,689491.5311,1312071.783,759,1,,,,,
601G,689491.5311,1312071.783,734.616,3,,,,,
601G,689491.5311,1312071.783,646.224,2,,,,,
601G,689491.5311,1312071.783,646.124,3,,,,,
601G,689491.5311,1312071.783,450,3,,,,,
602G,689511.1052,1326477.697,699,1,,,,,
602G,689511.1052,1326477.697,674.616,3,,,,,
602G,689511.1052,1326477.697,671.568,2,,,,,
602G,689511.1052,1326477.697,671.468,3,,,,,
602G,689511.1052,1326477.697,450,3,,,,,
603G,689519.8072,1308646.569,797,1,,,,,
603G,689519.8072,1308646.569,772.616,3,,,,,
603G,689519.8072,1308646.569,668.984,2,,,,,
603G,689519.8072,1308646.569,668.884,3,,,,,
603G,689519.8072,1308646.569,450,3,,,,,
604G,689547.5855,1314029.801,773,1,,,,,
604G,689547.5855,1314029.801,754.712,3,,,,,
604G,689547.5855,1314029.801,599.264,2,,,,,
604G,689547.5855,1314029.801,599.164,3,,,,,
604G,689547.5855,1314029.801,450,3,,,,,
605G,689554.6919,1316421.617,786,1,,,,,
605G,689554.6919,1316421.617,767.712,3,,,,,
605G,689554.6919,1316421.617,758.568,2,,,,,
605G,689554.6919,1316421.617,758.468,3,,,,,
605G,689554.6919,1316421.617,450,3,,,,,
606G,689569.7977,1327738.233,700,1,,,,,
606G,689569.7977,1327738.233,681.712,3,,,,,
606G,689569.7977,1327738.233,602.464,2,,,,,
606G,689569.7977,1327738.233,602.364,3,,,,,
606G,689569.7977,1327738.233,450,3,,,,,
607G,689582.6754,1298734.299,844,1,,,,,
607G,689582.6754,1298734.299,819.616,3,,,,,
607G,689582.6754,1298734.299,816.568,2,,,,,
607G,689582.6754,1298734.299,816.468,3,,,,,
607G,689582.6754,1298734.299,450,3,,,,,
608G,689591.5413,1296965.891,825,1,,,,,
608G,689591.5413,1296965.891,800.616,3,,,,,
608G,689591.5413,1296965.891,788.424,2,,,,,
608G,689591.5413,1296965.891,788.324,3,,,,,
608G,689591.5413,1296965.891,751.848,2,,,,,
608G,689591.5413,1296965.891,751.748,3,,,,,
608G,689591.5413,1296965.891,450,3,,,,,
609G,689591.8348,1310521.408,783,1,,,,,
609G,689591.8348,1310521.408,764.712,3,,,,,
609G,689591.8348,1310521.408,654.984,2,,,,,
609G,689591.8348,1310521.408,654.884,3,,,,,
609G,689591.8348,1310521.408,450,3,,,,,
610G,689617.3917,1313064.891,782,1,,,,,
610G,689617.3917,1313064.891,762.188,3,,,,,
610G,689617.3917,1313064.891,611.312,2,,,,,
610G,689617.3917,1313064.891,611.212,3,,,,,
610G,689617.3917,1313064.891,450,3,,,,,
611G,689631.9865,1331334.978,684,1,,,,,
611G,689631.9865,1331334.978,659.616,3,,,,,
611G,689631.9865,1331334.978,656.568,2,,,,,
611G,689631.9865,1331334.978,656.468,3,,,,,
611G,689631.9865,1331334.978,450,3,,,,,
612G,689758.8676,1301270.111,884,1,,,,,
612G,689758.8676,1301270.111,859.616,3,,,,,
612G,689758.8676,1301270.111,786.464,2,,,,,
612G,689758.8676,1301270.111,786.364,3,,,,,
612G,689758.8676,1301270.111,450,3,,,,,
613G,689760.1299,1333096.491,661,1,,,,,
613G,689760.1299,1333096.491,648.808,3,,,,,
613G,689760.1299,1333096.491,563.464,2,,,,,
613G,689760.1299,1333096.491,563.364,3,,,,,
613G,689760.1299,1333096.491,450,3,,,,,
614G,689789.0919,1320575.061,740,1,,,,,
614G,689789.0919,1320575.061,721.712,3,,,,,
614G,689789.0919,1320575.061,715.616,2,,,,,
614G,689789.0919,1320575.061,715.516,3,,,,,
614G,689789.0919,1320575.061,450,3,,,,,
615G,689813.1779,1305030.296,811,1,,,,,
615G,689813.1779,1305030.296,780.52,3,,,,,
615G,689813.1779,1305030.296,728.704,2,,,,,
615G,689813.1779,1305030.296,728.604,3,,,,,
615G,689813.1779,1305030.296,450,3,,,,,
616G,689848.5993,1295718.144,847,1,,,,,
616G,689848.5993,1295718.144,825.664,3,,,,,
616G,689848.5993,1295718.144,764.704,2,,,,,
616G,689848.5993,1295718.144,764.604,3,,,,,
616G,689848.5993,1295718.144,749.464,2,,,,,
616G,689848.5993,1295718.144,749.364,3,,,,,
616G,689848.5993,1295718.144,450,3,,,,,
617G,689904.1848,1307271.652,807,1,,,,,
617G,689904.1848,1307271.652,794.808,3,,,,,
617G,689904.1848,1307271.652,633.264,2,,,,,
617G,689904.1848,1307271.652,633.164,3,,,,,
617G,689904.1848,1307271.652,450,3,,,,,
618G,689948.0172,1327074.807,693,1,,,,,
618G,689948.0172,1327074.807,668.616,3,,,,,
618G,689948.0172,1327074.807,610.704,2,,,,,
618G,689948.0172,1327074.807,610.604,3,,,,,
618G,689948.0172,1327074.807,450,3,,,,,
619G,689949.5188,1310065.194,782,1,,,,,
619G,689949.5188,1310065.194,757.616,3,,,,,
619G,689949.5188,1310065.194,653.984,2,,,,,
619G,689949.5188,1310065.194,653.884,3,,,,,
619G,689949.5188,1310065.194,450,3,,,,,
620G,689960.9863,1325927.265,699,1,,,,,
620G,689960.9863,1325927.265,674.616,3,,,,,
620G,689960.9863,1325927.265,656.328,2,,,,,
620G,689960.9863,1325927.265,656.228,3,,,,,
620G,689960.9863,1325927.265,644.136,2,,,,,
620G,689960.9863,1325927.265,644.036,3,,,,,
620G,689960.9863,1325927.265,450,3,,,,,
621G,690009.0994,1313467.609,782,1,,,,,
621G,690009.0994,1313467.609,769.808,3,,,,,
621G,690009.0994,1313467.609,608.264,2,,,,,
621G,690009.0994,1313467.609,608.164,3,,,,,
621G,690009.0994,1313467.609,450,3,,,,,
622G,690011.943,1305836.189,811,1,,,,,
622G,690011.943,1305836.189,798.808,3,,,,,
622G,690011.943,1305836.189,713.464,2,,,,,
622G,690011.943,1305836.189,713.364,3,,,,,
622G,690011.943,1305836.189,450,3,,,,,
623G,690137.2753,1330027.325,687,1,,,,,
623G,690137.2753,1330027.325,659.568,3,,,,,
623G,690137.2753,1330027.325,650.424,2,,,,,
623G,690137.2753,1330027.325,650.324,3,,,,,
623G,690137.2753,1330027.325,450,3,,,,,
624G,690197.8429,1324382.928,710,1,,,,,
624G,690197.8429,1324382.928,691.712,3,,,,,
624G,690197.8429,1324382.928,612.464,2,,,,,
624G,690197.8429,1324382.928,612.464,3,,,,,
624G,690197.8429,1324382.928,612.364,2,,,,,
624G,690197.8429,1324382.928,612.364,3,,,,,
624G,690197.8429,1324382.928,450,3,,,,,
625G,690206.3465,1321382.143,736,1,,,,,
625G,690206.3465,1321382.143,720.76,3,,,,,
625G,690206.3465,1321382.143,607.984,2,,,,,
625G,690206.3465,1321382.143,607.884,3,,,,,
625G,690206.3465,1321382.143,450,3,,,,,
626G,690217.3264,1316789.071,789,1,,,,,
626G,690217.3264,1316789.071,778.332,3,,,,,
626G,690217.3264,1316789.071,660.984,2,,,,,
626G,690217.3264,1316789.071,660.884,3,,,,,
626G,690217.3264,1316789.071,450,3,,,,,
627G,690242.4082,1298264.979,825,1,,,,,
627G,690242.4082,1298264.979,800.616,3,,,,,
627G,690242.4082,1298264.979,768.612,2,,,,,
627G,690242.4082,1298264.979,768.512,3,,,,,
627G,690242.4082,1298264.979,450,3,,,,,
628G,690259.8324,1319927.429,760,1,,,,,
628G,690259.8324,1319927.429,741.712,3,,,,,
628G,690259.8324,1319927.429,677.704,2,,,,,
628G,690259.8324,1319927.429,677.604,3,,,,,
628G,690259.8324,1319927.429,450,3,,,,,
629G,690292.6573,1306794.56,801,1,,,,,
629G,690292.6573,1306794.56,782.712,3,,,,,
629G,690292.6573,1306794.56,642.504,2,,,,,
629G,690292.6573,1306794.56,642.404,3,,,,,
629G,690292.6573,1306794.56,450,3,,,,,
630G,690336.0935,1322927.389,736,1,,,,,
630G,690336.0935,1322927.389,711.616,3,,,,,
630G,690336.0935,1322927.389,565.312,2,,,,,
630G,690336.0935,1322927.389,565.212,3,,,,,
630G,690336.0935,1322927.389,450,3,,,,,
631G,690415.0292,1296109.1,842,1,,,,,
631G,690415.0292,1296109.1,817.616,3,,,,,
631G,690415.0292,1296109.1,811.52,2,,,,,
631G,690415.0292,1296109.1,811.42,3,,,,,
631G,690415.0292,1296109.1,787.136,2,,,,,
631G,690415.0292,1296109.1,787.036,3,,,,,
631G,690415.0292,1296109.1,768.848,2,,,,,
631G,690415.0292,1296109.1,768.748,3,,,,,
631G,690415.0292,1296109.1,450,3,,,,,
632G,690454.4727,1311289.163,772,1,,,,,
632G,690454.4727,1311289.163,747.616,3,,,,,
632G,690454.4727,1311289.163,689.704,2,,,,,
632G,690454.4727,1311289.163,689.604,3,,,,,
632G,690454.4727,1311289.163,450,3,,,,,
633G,690472.1157,1315315.09,786,1,,,,,
633G,690472.1157,1315315.09,773.808,3,,,,,
633G,690472.1157,1315315.09,688.464,2,,,,,
633G,690472.1157,1315315.09,688.364,3,,,,,
633G,690472.1157,1315315.09,450,3,,,,,
634G,690486.8474,1328630.887,688,1,,,,,
634G,690486.8474,1328630.887,663.616,3,,,,,
634G,690486.8474,1328630.887,572.176,2,,,,,
634G,690486.8474,1328630.887,572.076,3,,,,,
634G,690486.8474,1328630.887,450,3,,,,,
635G,690519.5662,1326615.371,693,1,,,,,
635G,690519.5662,1326615.371,679.284,3,,,,,
635G,690519.5662,1326615.371,619.848,2,,,,,
635G,690519.5662,1326615.371,619.748,3,,,,,
635G,690519.5662,1326615.371,564.984,2,,,,,
635G,690519.5662,1326615.371,564.884,3,,,,,
635G,690519.5662,1326615.371,450,3,,,,,
636G,690526.824,1325471.789,710,1,,,,,
636G,690526.824,1325471.789,702.38,3,,,,,
636G,690526.824,1325471.789,636.848,2,,,,,
636G,690526.824,1325471.789,636.748,3,,,,,
